name,address,lat,lng,comment,website
1277,"48.866436, 2.372833",48.866436,2.372833,Paris 11ème (PA_1277) https://live.staticflickr.com/4211/35844671226_e06f39e27c_m.jpg,https://www.flickr.com/photos/24406544@N00/35844671226
1278,"48.874300, 2.331230",48.874300,2.331230,Paris 9ème (PA_1278) https://live.staticflickr.com/4295/35566788660_8fc7e74348_m.jpg,https://www.flickr.com/photos/24406544@N00/35566788660
1279,"48.828766, 2.299638",48.828766,2.299638,Paris 15ème (PA_1279) https://live.staticflickr.com/4780/40804625601_edc96e6879_m.jpg,https://www.flickr.com/photos/24406544@N00/40804625601
1280,"48.882264, 2.315508",48.882264,2.315508,Paris 17ème (PA_1280) https://live.staticflickr.com/4341/36616090735_52b1b510ec_m.jpg,https://www.flickr.com/photos/24406544@N00/36616090735
1281,"48.865450, 2.360277",48.865450,2.360277,Paris 3ème (PA_1281) https://live.staticflickr.com/4286/35078442355_726cb86fc1_m.jpg,https://www.flickr.com/photos/24406544@N00/35078442355
1283,"48.859663, 2.345902",48.859663,2.345902,Paris 1èr (PA_1283) https://live.staticflickr.com/809/26144031647_d798b90590_m.jpg,https://www.flickr.com/photos/24406544@N00/26144031647
1284,"48.894179, 2.304950",48.894179,2.304950,Paris 17ème (PA_1284) https://live.staticflickr.com/4373/37191826245_1e38b4e61b_m.jpg,https://www.flickr.com/photos/24406544@N00/37191826245
1288,"48.884084, 2.371534",48.884084,2.371534,Paris 19ème (PA_1288) https://live.staticflickr.com/4675/27859875979_cca5450bb1_m.jpg,https://www.flickr.com/photos/24406544@N00/27859875979
1289,"48.864486, 2.300866",48.864486,2.300866,Paris 16ème (PA_1289) https://live.staticflickr.com/4688/38748061114_feea56df89_m.jpg,https://www.flickr.com/photos/24406544@N00/38748061114
1290,"48.864486, 2.300866",48.864486,2.300866,Paris 16ème (PA_1290) https://live.staticflickr.com/4643/39457502431_a35a64f718_m.jpg,https://www.flickr.com/photos/24406544@N00/39457502431
1291,"48.859216, 2.439619",48.859216,2.439619,Montreuil (PA_1291) https://live.staticflickr.com/65535/49317813108_c0157148b4_m.jpg,https://www.flickr.com/photos/24406544@N00/49317813108
1293,"48.836228, 2.358605",48.836228,2.358605,Paris 13ème (PA_1293) https://live.staticflickr.com/4723/39618937741_29978ea1bb_m.jpg,https://www.flickr.com/photos/24406544@N00/39618937741
1294,"48.872463, 2.313855",48.872463,2.313855,Paris 8ème (PA_1294) https://live.staticflickr.com/4588/39562736251_a87458035c_m.jpg,https://www.flickr.com/photos/24406544@N00/39562736251
1297,"48.844454, 2.390127",48.844454,2.390127,Paris 12ème (PA_1297) https://live.staticflickr.com/4903/44000289380_4901d77560_m.jpg,https://www.flickr.com/photos/24406544@N00/44000289380
1298,"48.833669, 2.243044",48.833669,2.243044,Boulogne-Billancourt (PA_1298) https://live.staticflickr.com/794/40831653061_05c2dc526e_m.jpg,https://www.flickr.com/photos/24406544@N00/40831653061
1299,"48.854219, 2.338872",48.854219,2.338872,Paris 6ème (PA_1299) https://live.staticflickr.com/4778/25736322587_00c1348649_m.jpg,https://www.flickr.com/photos/24406544@N00/25736322587
1301,"48.856136, 2.382508",48.856136,2.382508,Paris 11ème (PA_1301) https://live.staticflickr.com/4616/40520356432_ef390b8439_m.jpg,https://www.flickr.com/photos/24406544@N00/40520356432
1303,"48.860042, 2.366534",48.860042,2.366534,Paris 3ème (PA_1303) https://live.staticflickr.com/4656/25877297498_eb75b60832_m.jpg,https://www.flickr.com/photos/24406544@N00/25877297498
1305,"48.847900, 2.350859",48.847900,2.350859,Paris 5ème (PA_1305) https://live.staticflickr.com/4669/38869570735_2c22678e14_m.jpg,https://www.flickr.com/photos/24406544@N00/38869570735
1306,"48.819997, 2.310572",48.819997,2.310572,Malakoff (PA_1306) https://live.staticflickr.com/65535/48417628037_d33c1c88eb_m.jpg,https://www.flickr.com/photos/24406544@N00/48417628037
1307,"48.836527, 2.379708",48.836527,2.379708,Paris 12ème (PA_1307) https://live.staticflickr.com/4791/40696786621_0313c3ac30_m.jpg,https://www.flickr.com/photos/24406544@N00/40696786621
1308,"48.833594, 2.244000",48.833594,2.244000,Boulogne-Billancourt (PA_1308) https://live.staticflickr.com/4778/39038446320_ace71101fa_m.jpg,https://www.flickr.com/photos/24406544@N00/39038446320
1309,"48.846986, 2.274516",48.846986,2.274516,Pont Mirabeau (PA_1309) https://live.staticflickr.com/4778/39038446470_e162cb9ca8_m.jpg,https://www.flickr.com/photos/24406544@N00/39038446470
1310,"48.872913, 2.316041",48.872913,2.316041,Paris 8ème (PA_1310) https://live.staticflickr.com/801/40992855632_d5db687985_m.jpg,https://www.flickr.com/photos/24406544@N00/40992855632
1311,"48.860176, 2.307751",48.860176,2.307751,Paris 7ème (PA_1311) https://live.staticflickr.com/808/39156671780_470285630a_m.jpg,https://www.flickr.com/photos/24406544@N00/39156671780
1312,"48.858083, 2.309280",48.858083,2.309280,Paris 7ème (PA_1312) https://live.staticflickr.com/4653/26699684168_cb1259667a_m.jpg,https://www.flickr.com/photos/24406544@N00/26699684168
1313,"48.892536, 2.341627",48.892536,2.341627,Paris 18ème (PA_1313) https://live.staticflickr.com/866/41001707232_ec4d57e6d0_m.jpg,https://www.flickr.com/photos/24406544@N00/41001707232
1314,"48.839800, 2.349850",48.839800,2.349850,Paris 5ème (PA_1314) https://live.staticflickr.com/4794/40015670495_69dfbc566d_m.jpg,https://www.flickr.com/photos/24406544@N00/40015670495
1315,"48.823450, 2.325366",48.823450,2.325366,Paris 14ème (PA_1315) https://live.staticflickr.com/4752/40598673622_6f0bfe88a5_m.jpg,https://www.flickr.com/photos/24406544@N00/40598673622
1316,"48.824783, 2.362327",48.824783,2.362327,Paris 13ème (PA_1316) https://live.staticflickr.com/4771/38905773970_76ce3717ea_m.jpg,https://www.flickr.com/photos/24406544@N00/38905773970
1317,"48.853430, 2.342458",48.853430,2.342458,Paris 6ème (PA_1317) https://live.staticflickr.com/4632/40621712901_8d76e95e81_m.jpg,https://www.flickr.com/photos/24406544@N00/40621712901
1318,"48.873219, 2.353069",48.873219,2.353069,Paris 10ème (PA_1318) https://live.staticflickr.com/812/39429650420_8b36eb65d5_m.jpg,https://www.flickr.com/photos/24406544@N00/39429650420
1319,"48.878300, 2.342625",48.878300,2.342625,Paris 9ème (PA_1319) https://live.staticflickr.com/870/26225440127_28b71f3963_m.jpg,https://www.flickr.com/photos/24406544@N00/26225440127
1321,"48.876993, 2.348735",48.876993,2.348735,Paris 9ème (PA_1321) https://live.staticflickr.com/65535/48896805777_53c05f0e9c_m.jpg,https://www.flickr.com/photos/24406544@N00/48896805777
1322,"48.875130, 2.340872",48.875130,2.340872,Paris 9ème (PA_1322) https://live.staticflickr.com/1930/29949661127_c2a520ff77_m.jpg,https://www.flickr.com/photos/24406544@N00/29949661127
1324,"48.874630, 2.354344",48.874630,2.354344,Paris 10ème (PA_1324) https://live.staticflickr.com/924/41615040312_e6dd7749a0_m.jpg,https://www.flickr.com/photos/24406544@N00/41615040312
1325,"48.875700, 2.349100",48.875700,2.349100,Paris 10ème (PA_1325) https://live.staticflickr.com/826/40793717175_1bde87760a_m.jpg,https://www.flickr.com/photos/24406544@N00/40793717175
1326,"48.877113, 2.348177",48.877113,2.348177,Paris 9ème (PA_1326) https://live.staticflickr.com/1925/44150530664_1ec20a8b8b_m.jpg,https://www.flickr.com/photos/24406544@N00/44150530664
1327,"48.876824, 2.351235",48.876824,2.351235,Paris 10ème (PA_1327) https://live.staticflickr.com/1879/44787149821_ecab8eaedc_m.jpg,https://www.flickr.com/photos/24406544@N00/44787149821
1328,"48.875097, 2.351755",48.875097,2.351755,Paris 10ème (PA_1328) https://live.staticflickr.com/965/40969897834_ee8f827487_m.jpg,https://www.flickr.com/photos/24406544@N00/40969897834
1329,"48.875886, 2.347738",48.875886,2.347738,Paris 9ème (PA_1329) https://live.staticflickr.com/953/41723980511_1468738dc7_m.jpg,https://www.flickr.com/photos/24406544@N00/41723980511
1330,"48.836222, 2.354963",48.836222,2.354963,Paris 13ème (PA_1330) https://live.staticflickr.com/981/41263379124_47db692cbb_m.jpg,https://www.flickr.com/photos/24406544@N00/41263379124
1331,"48.826983, 2.354496",48.826983,2.354496,Paris 13ème (PA_1331) https://live.staticflickr.com/4893/45801855322_b7ece01546_m.jpg,https://www.flickr.com/photos/24406544@N00/45801855322
1332,"48.847547, 2.353091",48.847547,2.353091,Paris 5ème (PA_1332) https://live.staticflickr.com/1969/44915115361_c78ce7bf59_m.jpg,https://www.flickr.com/photos/24406544@N00/44915115361
1333,"48.868977, 2.331064",48.868977,2.331064,Paris 2ème (PA_1333) https://live.staticflickr.com/1974/45464182712_ded34825ac_m.jpg,https://www.flickr.com/photos/24406544@N00/45464182712
1334,"48.868427, 2.330120",48.868427,2.330120,Paris 1er (PA_1334) https://live.staticflickr.com/1943/30560991937_7d5f3e0a37_m.jpg,https://www.flickr.com/photos/24406544@N00/30560991937
1335,"48.837562, 2.255544",48.837562,2.255544,Paris 16ème (PA_1335) https://live.staticflickr.com/1980/43323730680_00ca669d7e_m.jpg,https://www.flickr.com/photos/24406544@N00/43323730680
1336,"48.850484, 2.388324",48.850484,2.388324,Paris 11ème (PA_1336) https://live.staticflickr.com/1958/31551274058_86508abc61_m.jpg,https://www.flickr.com/photos/24406544@N00/31551274058
1338,"48.843086, 2.349530",48.843086,2.349530,Paris 5ème (PA_1338) https://live.staticflickr.com/894/41335582891_59b4fbd9b9_m.jpg,https://www.flickr.com/photos/24406544@N00/41335582891
1341,"48.847645, 2.431025",48.847645,2.431025,Vincennes (PA_1341) https://live.staticflickr.com/1960/30294777347_862ee688e9_m.jpg,https://www.flickr.com/photos/24406544@N00/30294777347
1342,"48.854042, 2.303802",48.854042,2.303802,Paris 7ème (PA_1342) https://live.staticflickr.com/1962/31793085138_620569f4f1_m.jpg,https://www.flickr.com/photos/24406544@N00/31793085138
1343,"48.856449, 2.309660",48.856449,2.309660,Paris 7ème (PA_1343) https://live.staticflickr.com/4846/30745320137_4a3c3419cc_m.jpg,https://www.flickr.com/photos/24406544@N00/30745320137
1344,"48.854313, 2.350100",48.854313,2.350100,Paris 4ème (PA_1344) https://live.staticflickr.com/952/41280490774_62382edfec_m.jpg,https://www.flickr.com/photos/24406544@N00/41280490774
1345,"48.821078, 2.416788",48.821078,2.416788,Val-de-Marne (PA_1345) https://live.staticflickr.com/4848/44874457345_cc0571c7d0_m.jpg,https://www.flickr.com/photos/24406544@N00/44874457345
1346,"48.849113, 2.367477",48.849113,2.367477,Paris 12ème (PA_1346) https://live.staticflickr.com/959/40073747060_791d01535f_m.jpg,https://www.flickr.com/photos/24406544@N00/40073747060
1347,"48.866983, 2.361991",48.866983,2.361991,Paris 3ème (PA_1347) https://live.staticflickr.com/836/43030436161_0d11f29121_m.jpg,https://www.flickr.com/photos/24406544@N00/43030436161
1348,"48.818273, 2.424244",48.818273,2.424244,Val-de-Marne (PA_1348) https://live.staticflickr.com/4835/43953560380_b3060ce622_m.jpg,https://www.flickr.com/photos/24406544@N00/43953560380
1349,"48.830373, 2.334197",48.830373,2.334197,Paris 14ème (PA_1349) https://live.staticflickr.com/1914/44390094794_2aa0edcc3d_m.jpg,https://www.flickr.com/photos/24406544@N00/44390094794
1350,"48.847278, 2.317857",48.847278,2.317857,Paris 6ème (PA_1350) https://live.staticflickr.com/4908/45246997194_38f955d20e_m.jpg,https://www.flickr.com/photos/24406544@N00/45246997194
1351,"48.841849, 2.325357",48.841849,2.325357,Paris 14ème (PA_1351) https://live.staticflickr.com/4912/44909451015_d16e37944a_m.jpg,https://www.flickr.com/photos/24406544@N00/44909451015
1352,"48.825740, 2.360140",48.825740,2.360140,Paris 13ème (PA_1352) https://live.staticflickr.com/1953/45817779232_cd3ccda550_m.jpg,https://www.flickr.com/photos/24406544@N00/45817779232
1353,"48.832866, 2.354958",48.832866,2.354958,Paris 13ème (PA_1353) https://live.staticflickr.com/4883/45912150731_f0247ec0be_m.jpg,https://www.flickr.com/photos/24406544@N00/45912150731
1356,"48.848246, 2.392787",48.848246,2.392787,Paris 12ème (PA_1356) https://live.staticflickr.com/4872/46005554041_72d32e037f_m.jpg,https://www.flickr.com/photos/24406544@N00/46005554041
1357,"48.879759, 2.323983",48.879759,2.323983,Paris 8ème (PA_1357) https://live.staticflickr.com/1943/30598963377_ef200985ec_m.jpg,https://www.flickr.com/photos/24406544@N00/30598963377
1358,"48.842675, 2.342158",48.842675,2.342158,Paris 5ème (PA_1358) https://live.staticflickr.com/1972/44946278072_178d9c9803_m.jpg,https://www.flickr.com/photos/24406544@N00/44946278072
1359,"48.848888, 2.341954",48.848888,2.341954,Paris Sorbonne (PA_1359) https://live.staticflickr.com/1939/31132594938_9049b9190f_m.jpg,https://www.flickr.com/photos/24406544@N00/31132594938
1360,"48.846099, 2.343016",48.846099,2.343016,Paris 5ème (PA_1360) https://live.staticflickr.com/1964/44255203424_d03516186f_m.jpg,https://www.flickr.com/photos/24406544@N00/44255203424
1361,"48.859611, 2.370815",48.859611,2.370815,Paris 11ème (PA_1361) https://live.staticflickr.com/1911/30653765787_ef6b87f2ed_m.jpg,https://www.flickr.com/photos/24406544@N00/30653765787
1363,"48.886666, 2.377488",48.886666,2.377488,Paris 19ème (PA_1363) https://live.staticflickr.com/4837/31087521787_4eb4f8aabb_m.jpg,https://www.flickr.com/photos/24406544@N00/31087521787
1364,"48.855164, 2.419213",48.855164,2.419213,Montreuil (PA_1364) https://live.staticflickr.com/1948/45236183732_b418ab4919_m.jpg,https://www.flickr.com/photos/24406544@N00/45236183732
1366,"48.851373, 2.376276",48.851373,2.376276,Paris 11ème (PA_1366) https://live.staticflickr.com/4873/32120567398_f6d1027fb2_m.jpg,https://www.flickr.com/photos/24406544@N00/32120567398
1367,"48.886765, 2.295895",48.886765,2.295895,Paris 17ème (PA_1367) https://live.staticflickr.com/65535/48438281687_5afd3b7214_m.jpg,https://www.flickr.com/photos/24406544@N00/48438281687
1370,"48.841552, 2.353702",48.841552,2.353702,Paris 5ème (PA_1370) https://live.staticflickr.com/7850/46613045574_e8c216245b_m.jpg,https://www.flickr.com/photos/24406544@N00/46613045574
1371,"48.827908, 2.342437",48.827908,2.342437,Paris 13ème (PA_1371) https://live.staticflickr.com/65535/48408111576_d731b7e019_m.jpg,https://www.flickr.com/photos/24406544@N00/48408111576
1372,"48.895802, 2.346513",48.895802,2.346513,Paris 18ème (PA_1372) https://live.staticflickr.com/7843/46139737375_fa0593e0bc_m.jpg,https://www.flickr.com/photos/24406544@N00/46139737375
1373,"48.865187, 2.347340",48.865187,2.347340,Paris 2ème (PA_1373) https://live.staticflickr.com/65535/48430009882_3c3d07c204_m.jpg,https://www.flickr.com/photos/24406544@N00/48430009882
1374,"48.857741, 2.368540",48.857741,2.368540,Paris 11ème (PA_1374) https://live.staticflickr.com/4902/33143883958_66ebd39d9f_m.jpg,https://www.flickr.com/photos/24406544@N00/33143883958
1375,"48.863147, 2.387819",48.863147,2.387819,Paris 20ème (PA_1375) https://live.staticflickr.com/7817/46807520224_2cf8053c73_m.jpg,https://www.flickr.com/photos/24406544@N00/46807520224
1377,"48.895576, 2.327921",48.895576,2.327921,Paris 17ème (PA_1377) https://live.staticflickr.com/65535/48309507791_37931b14d5_m.jpg,https://www.flickr.com/photos/24406544@N00/48309507791
1378,"48.825627, 2.207125",48.825627,2.207125,Hauts-de-Seine (PA_1378) https://live.staticflickr.com/65535/49132158947_34a9b2a3d2_m.jpg,https://www.flickr.com/photos/24406544@N00/49132158947
1379,"48.824313, 2.211974",48.824313,2.211974,Hauts-de-Seine (PA_1379) https://live.staticflickr.com/65535/49128886576_9010533df3_m.jpg,https://www.flickr.com/photos/24406544@N00/49128886576
1380,"48.852460, 2.344690",48.852460,2.344690,Paris 5ème (PA_1380) https://live.staticflickr.com/65535/48479817132_2d832e3726_m.jpg,https://www.flickr.com/photos/24406544@N00/48479817132
1381,"48.863670, 2.424856",48.863670,2.424856,Bagnolet (PA_1381) https://live.staticflickr.com/65535/48363363461_ef6dd5ebc6_m.jpg,https://www.flickr.com/photos/24406544@N00/48363363461
1382,"48.901380, 2.343832",48.901380,2.343832,Saint-Ouen (PA_1382) https://live.staticflickr.com/65535/33901367058_cc65e340f6_m.jpg,https://www.flickr.com/photos/24406544@N00/33901367058
1383,"48.843218, 2.363766",48.843218,2.363766,Paris 5ème (PA_1383) https://live.staticflickr.com/65535/47005755724_24354c0b8a_m.jpg,https://www.flickr.com/photos/24406544@N00/47005755724
1384,"48.841150, 2.352876",48.841150,2.352876,Paris 5ème (PA_1384) https://live.staticflickr.com/65535/40839351893_80a444f5f1_m.jpg,https://www.flickr.com/photos/24406544@N00/40839351893
1385,"48.865561, 2.292956",48.865561,2.292956,Paris 16ème (PA_1385) https://live.staticflickr.com/65535/48371372206_9ae2c18bf5_m.jpg,https://www.flickr.com/photos/24406544@N00/48371372206
1386,"48.827943, 2.275500",48.827943,2.275500,Issy-les-Moulineaux (PA_1386) https://live.staticflickr.com/65535/48451879437_71486247d9_m.jpg,https://www.flickr.com/photos/24406544@N00/48451879437
1387,"48.820131, 2.310916",48.820131,2.310916,Malakoff (PA_1387) https://live.staticflickr.com/65535/48415209737_d25de5a259_m.jpg,https://www.flickr.com/photos/24406544@N00/48415209737
1388,"48.808269, 2.240953",48.808269,2.240953,Meudon-Val-Fleury (PA_1388) https://live.staticflickr.com/65535/49143625856_9b668b561c_m.jpg,https://www.flickr.com/photos/24406544@N00/49143625856
1390,"48.829596, 2.262679",48.829596,2.262679,Issy-les-Moulineaux (PA_1390) https://live.staticflickr.com/65535/48475500801_2c736ec260_m.jpg,https://www.flickr.com/photos/24406544@N00/48475500801
1391,"48.813611, 2.389054",48.813611,2.389054,Ivry-sur-Seine (PA_1391) https://live.staticflickr.com/65535/48629842582_1f616567b5_m.jpg,https://www.flickr.com/photos/24406544@N00/48629842582
1392,"48.871031, 2.349797",48.871031,2.349797,Paris 10ème (PA_1392) https://live.staticflickr.com/65535/48846803587_b8703fce66_m.jpg,https://www.flickr.com/photos/24406544@N00/48846803587
1393,"48.811117, 2.384151",48.811117,2.384151,Val-de-Marne (PA_1393) https://live.staticflickr.com/65535/48621916188_07bc255437_m.jpg,https://www.flickr.com/photos/24406544@N00/48621916188
1394,"48.889030, 2.319445",48.889030,2.319445,Paris 17ème (PA_1394) https://live.staticflickr.com/65535/48328255196_f03500fe91_m.jpg,https://www.flickr.com/photos/24406544@N00/48328255196
1395,"48.864531, 2.346782",48.864531,2.346782,Paris 2ème (PA_1395) https://live.staticflickr.com/65535/48434102301_1ee93e16d8_m.jpg,https://www.flickr.com/photos/24406544@N00/48434102301
1397,"48.869909, 2.319273",48.869909,2.319273,Paris 8ème (PA_1397) https://live.staticflickr.com/65535/48594137056_83e6ca787c_m.jpg,https://www.flickr.com/photos/24406544@N00/48594137056
1398,"48.891181, 2.317836",48.891181,2.317836,Paris 17ème (PA_1398) https://live.staticflickr.com/65535/48297371157_1dcd07b3c7_m.jpg,https://www.flickr.com/photos/24406544@N00/48297371157
1399,"48.893502, 2.333328",48.893502,2.333328,Paris 18ème (PA_1399) https://live.staticflickr.com/65535/48841554646_fa5da48ea9_m.jpg,https://www.flickr.com/photos/24406544@N00/48841554646
1400,"48.816804, 2.364099",48.816804,2.364099,Paris 13ème (PA_1400) https://live.staticflickr.com/65535/48647214592_5c7809e8de_m.jpg,https://www.flickr.com/photos/24406544@N00/48647214592
1402,"48.876309, 2.414706",48.876309,2.414706,Les Lilas (PA_1402) https://live.staticflickr.com/65535/48813760937_2cd32a58e7_m.jpg,https://www.flickr.com/photos/24406544@N00/48813760937
1404,"48.845436, 2.370944",48.845436,2.370944,Paris 12ème (PA_1404) https://live.staticflickr.com/65535/48792450962_5dc5266513_m.jpg,https://www.flickr.com/photos/24406544@N00/48792450962
1406,"48.887026, 2.313662",48.887026,2.313662,Paris 17ème (PA_1406) https://live.staticflickr.com/65535/48949472161_15b316b6a1_m.jpg,https://www.flickr.com/photos/24406544@N00/48949472161
1407,"48.849644, 2.345033",48.849644,2.345033,Paris 5ème (PA_1407) https://live.staticflickr.com/65535/48865088521_66df978b42_m.jpg,https://www.flickr.com/photos/24406544@N00/48865088521
1408,"48.900506, 2.367339",48.900506,2.367339,Paris 18ème (PA_1408) https://live.staticflickr.com/65535/48803591592_34420cd24f_m.jpg,https://www.flickr.com/photos/24406544@N00/48803591592
1409,"48.810396, 2.350473",48.810396,2.350473,Kremlin-Bicêtre (PA_1409) https://live.staticflickr.com/65535/48889960748_20ceba889b_m.jpg,https://www.flickr.com/photos/24406544@N00/48889960748
1410,"48.887555, 2.320303",48.887555,2.320303,Paris 17ème (PA_1410) https://live.staticflickr.com/65535/48959555447_e6203a3626_m.jpg,https://www.flickr.com/photos/24406544@N00/48959555447
1411,"48.858701, 2.275553",48.858701,2.275553,Paris 16ème (PA_1411) https://live.staticflickr.com/65535/48879974901_a289a95d6b_m.jpg,https://www.flickr.com/photos/24406544@N00/48879974901
1412,"48.887957, 2.307085",48.887957,2.307085,Paris 17ème (PA_1412) https://live.staticflickr.com/65535/48966961852_2fe9ff966f_m.jpg,https://www.flickr.com/photos/24406544@N00/48966961852
1413,"48.866295, 2.293471",48.866295,2.293471,Paris 16ème (PA_1413) https://live.staticflickr.com/65535/48884311463_848821815b_m.jpg,https://www.flickr.com/photos/24406544@N00/48884311463
1414,"48.845026, 2.436518",48.845026,2.436518,Vincennes (PA_1414) https://live.staticflickr.com/65535/48861596111_32bcc0b0f6_m.jpg,https://www.flickr.com/photos/24406544@N00/48861596111
1415,"48.818513, 2.383893",48.818513,2.383893,Val-de-Marne (PA_1415) https://live.staticflickr.com/65535/49163423931_fa77467c72_m.jpg,https://www.flickr.com/photos/24406544@N00/49163423931
1416,"48.821424, 2.250137",48.821424,2.250137,Issy-les-Moulineaux (PA_1416) https://live.staticflickr.com/65535/49061398792_6dcb3e8a6c_m.jpg,https://www.flickr.com/photos/24406544@N00/49061398792
1417,"48.842188, 2.359356",48.842188,2.359356,Paris 5ème (PA_1417) https://live.staticflickr.com/65535/48797832126_6d8286401b_m.jpg,https://www.flickr.com/photos/24406544@N00/48797832126
1418,"48.849389, 2.303309",48.849389,2.303309,Avenue de Lowendal (PA_1418) https://live.staticflickr.com/65535/48828404643_bbfffc6b90_m.jpg,https://www.flickr.com/photos/24406544@N00/48828404643
1419,"48.868921, 2.362425",48.868921,2.362425,Paris 10ème (PA_1419) https://live.staticflickr.com/65535/48788007553_45fb78b475_m.jpg,https://www.flickr.com/photos/24406544@N00/48788007553
1420,"48.847187, 2.383679",48.847187,2.383679,Paris 12ème (PA_1420) https://live.staticflickr.com/65535/49033174096_830c4fb4b7_m.jpg,https://www.flickr.com/photos/24406544@N00/49033174096
1421,"48.852700, 2.407293",48.852700,2.407293,Paris 20ème (PA_1421) https://live.staticflickr.com/65535/49050111228_170e2a03ac_m.jpg,https://www.flickr.com/photos/24406544@N00/49050111228
1423,"48.870388, 2.347780",48.870388,2.347780,Paris 2ème (PA_1423) https://live.staticflickr.com/65535/49122265191_30698f7145_m.jpg,https://www.flickr.com/photos/24406544@N00/49122265191
1424,"48.859611, 2.369248",48.859611,2.369248,Paris 11ème (PA_1424) https://live.staticflickr.com/65535/49082816138_f28df203e4_m.jpg,https://www.flickr.com/photos/24406544@N00/49082816138
1425,"48.855955, 2.372038",48.855955,2.372038,Paris 11ème (PA_1425) https://live.staticflickr.com/65535/49089056848_ef99a8baa4_m.jpg,https://www.flickr.com/photos/24406544@N00/49089056848
1426,"48.880133, 2.258387",48.880133,2.258387,Paris 16ème (PA_1426) https://live.staticflickr.com/65535/49154478917_c1b98a4222_m.jpg,https://www.flickr.com/photos/24406544@N00/49154478917
1427,"48.880133, 2.258387",48.880133,2.258387,Paris 16ème (PA_1427) https://live.staticflickr.com/65535/49154519922_993dd66552_m.jpg,https://www.flickr.com/photos/24406544@N00/49154519922
1428,"48.871087, 2.275446",48.871087,2.275446,Paris 16ème (PA_1428) https://live.staticflickr.com/65535/49137808791_767a42347c_m.jpg,https://www.flickr.com/photos/24406544@N00/49137808791
1429,"48.832336, 2.280617",48.832336,2.280617,Paris 15ème (PA_1429) https://live.staticflickr.com/65535/49385383776_ebb0c31c47_m.jpg,https://www.flickr.com/photos/24406544@N00/49385383776
1430,"48.888289, 2.299640",48.888289,2.299640,Paris 17ème (PA_1430) https://live.staticflickr.com/65535/49425254092_e74d4a6559_m.jpg,https://www.flickr.com/photos/24406544@N00/49425254092
1432,"48.859593, 2.351127",48.859593,2.351127,Place Igor Stravinski (PA_1432) https://live.staticflickr.com/65535/50195257707_32959a2873_m.jpg,https://www.flickr.com/photos/24406544@N00/50195257707
1433,"48.840740, 2.352629",48.840740,2.352629,Rue Daubenton (PA_1433) https://live.staticflickr.com/65535/49566483896_d2b52e7af2_m.jpg,https://www.flickr.com/photos/24406544@N00/49566483896
1434,"48.855315, 2.432559",48.855315,2.432559,Montreuil (PA_1434) https://live.staticflickr.com/65535/50200199612_dcb92281c2_m.jpg,https://www.flickr.com/photos/24406544@N00/50200199612
1436,"48.862868, 2.276465",48.862868,2.276465,Paris 16ème (PA_1436) https://live.staticflickr.com/65535/50155686538_24a87af954_m.jpg,https://www.flickr.com/photos/24406544@N00/50155686538
1437,"48.845196, 2.261499",48.845196,2.261499,Paris 16ème (PA_1437) https://live.staticflickr.com/65535/49585657747_17faed7cf4_m.jpg,https://www.flickr.com/photos/24406544@N00/49585657747
1438,"48.887548, 2.318565",48.887548,2.318565,Paris 17ème (PA_1438) https://live.staticflickr.com/65535/49663994762_97ffc7980e_m.jpg,https://www.flickr.com/photos/24406544@N00/49663994762
1439,"48.859007, 2.304285",48.859007,2.304285,Paris 7ème (PA_1439) https://live.staticflickr.com/65535/50219574967_65fd9ed636_m.jpg,https://www.flickr.com/photos/24406544@N00/50219574967
1440,"48.836266, 2.400222",48.836266,2.400222,Paris 12ème (PA_1440) https://live.staticflickr.com/65535/50241494458_914ab502d4_m.jpg,https://www.flickr.com/photos/24406544@N00/50241494458
1441,"48.852167, 2.346632",48.852167,2.346632,Paris 5ème (PA_1441) https://live.staticflickr.com/65535/50171961728_7fe3feee4a_m.jpg,https://www.flickr.com/photos/24406544@N00/50171961728
1442,"48.863207, 2.296453",48.863207,2.296453,Paris 16ème (PA_1442) https://live.staticflickr.com/65535/50149395277_3a39a56f21_m.jpg,https://www.flickr.com/photos/24406544@N00/50149395277
1444,"48.850423, 2.344572",48.850423,2.344572,Paris 5ème (PA_1444) https://live.staticflickr.com/65535/50134552583_82390c2367_m.jpg,https://www.flickr.com/photos/24406544@N00/50134552583
1446,"48.844507, 2.318050",48.844507,2.318050,Falguière (PA_1446) https://live.staticflickr.com/65535/50223501432_5528102587_m.jpg,https://www.flickr.com/photos/24406544@N00/50223501432
